frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2490,1950.0,[2098.477841376058 1355.4225782880626 2747.886795285692 1882.0920747169152],[2330.2919921875 1677.7041015625 2515.45703125 1782.53515625],0.5651379823684692,NG65ZFX,0.3039916338634614
2491,1950.0,[2098.6807358989663 1355.550001544883 2750.198276760976 1884.030907474962],[2329.552978515625 1677.6837158203125 2516.219482421875 1782.94921875],0.5733310580253601,NG65ZFX,0.4837695992477809
2492,1950.0,[2100.367982077397 1358.0607018973776 2753.617247043303 1888.9891793029813],[2335.253662109375 1674.695068359375 2523.033203125 1784.906982421875],0.5176697373390198,NG65ZFX,0.7718469086785598
2493,1950.0,[2102.7599327779367 1361.5303444376673 2757.630954148553 1893.3328793669666],[2334.25732421875 1685.072509765625 2526.47216796875 1791.28466796875],0.48057544231414795,NG65ZFX,0.3797501532631897
2494,1950.0,[2105.262869889396 1362.8912546041945 2758.67025623898 1895.0355505445689],[2334.36376953125 1689.334716796875 2528.14990234375 1792.05029296875],0.45183852314949036,VG65ZFX,0.4690804824628797
2495,1950.0,[2104.9764438639695 1363.872346817645 2757.2383100947545 1896.1659534760906],[2356.75634765625 1689.2369384765625 2528.73193359375 1794.2493896484375],0.5111284852027893,VG65ZFX,0.6207247873348544
2496,1950.0,[2103.3188759237187 1366.6423542005548 2757.3416397293145 1898.3430765038863],[2336.81982421875 1686.0 2545.468505859375 1803.661376953125],0.4292341470718384,NG65ZFX,0.46070233332049665
2497,1950.0,[2102.407105364751 1367.7852289279053 2757.731316956207 1899.125294129471],[2336.82373046875 1686.076904296875 2545.596923828125 1803.6580810546875],0.42906951904296875,NG65ZFX,0.46070233332049665
2498,1950.0,[2098.8221102812104 1370.0068751945291 2755.5517007029566 1900.9638603922203],[2342.33642578125 1706.81396484375 2547.226318359375 1811.036865234375],0.5071437358856201,AG65ZFX,0.43428234299516055
2499,1950.0,[2097.442080511772 1372.4101092898861 2756.7596771272088 1903.3614098224268],[2342.843505859375 1709.855712890625 2550.73193359375 1799.37890625],0.5643602013587952,WG65ZFX,0.2950312997848543
2501,1950.0,[2098.197256847129 1377.7095132360819 2761.301980312761 1909.3018717720129],[2344.29638671875 1707.387451171875 2540.970703125 1815.806396484375],0.5459274053573608,NG65ZFX,0.26074029918224934
2504,1950.0,[2100.6435084831787 1384.9480112386186 2767.5152950568167 1917.435143252335],[2345.82568359375 1694.0283203125 2535.439453125 1828.019775390625],0.2553955316543579,AG65ZFX,0.23086883796845128
2507,1950.0,[2104.0075765929014 1396.3698244276288 2772.267520391545 1928.4718005083628],[2346.56787109375 1730.0496826171875 2552.38818359375 1830.2578125],0.5818256139755249,NG65ZFX,0.21601740265269453
2508,1950.0,[2102.008924841572 1398.6296401479854 2772.080760667473 1931.3360458078314],[2360.69091796875 1727.8809814453125 2557.2744140625 1830.2515869140625],0.5521197319030762,NG65ZFX,0.2727398123859627
2509,1950.0,[2101.092249190429 1399.3079573715681 2772.387020913638 1932.5356224496932],[2360.681396484375 1727.871826171875 2557.247314453125 1830.281982421875],0.5516589283943176,NG65ZFX,0.2727398123859627
2511,1950.0,[2102.290859782247 1403.0688262588367 2774.854980423236 1937.8285062069629],[2341.76708984375 1732.1326904296875 2563.06640625 1839.5548095703125],0.42577365040779114,WG65ZFX,0.5818987780034999
2514,1950.0,[2104.3650981023166 1409.225754963692 2780.976146284589 1947.7362195644873],[2362.91064453125 1747.2080078125 2564.14794921875 1853.68408203125],0.46999120712280273,WG65ZFX,0.4572496348987603
2515,1950.0,[2104.1598724269425 1410.101902085957 2781.67937146394 1949.7042402895806],[2362.950439453125 1747.238525390625 2564.08740234375 1853.66015625],0.4716029763221741,WG65ZFX,0.5846704613370779
2516,1950.0,[2105.5022837311253 1412.3223975752437 2783.151710274021 1954.0723045125817],[2335.046875 1745.7813720703125 2547.5205078125 1856.4466552734375],0.2520252466201782,NG65ZFX,0.36632127567648315
2517,1950.0,[2106.7451144447436 1414.139094237353 2785.29884331956 1957.185382672849],[2358.784423828125 1759.6875 2550.5478515625 1847.6337890625],0.5177798271179199,NG65ZFX,0.6172349877727451
2523,1950.0,[2114.6489094138415 1427.9332168581714 2801.635053850907 1978.9919962644203],[2356.32373046875 1764.2060546875 2571.65576171875 1887.831787109375],0.5131283402442932,NG65ZFX,0.29941661552130605
2524,1950.0,[2113.2035591951467 1430.3753924720666 2798.567175357733 1982.4813128312478],[2358.530029296875 1775.5576171875 2572.639404296875 1877.5927734375],0.5962568521499634,NG65ZFX,0.24548150644583996
2525,1950.0,[2111.7211254550566 1432.300991504751 2796.746513351075 1985.0424041615847],[2347.428955078125 1775.3946533203125 2563.41357421875 1875.0845947265625],0.5774602293968201,NG65ZFX,0.53950336366879
2526,1950.0,[2111.523881805201 1434.8761618870456 2796.9163195542205 1986.6770211397763],[2358.714599609375 1773.1365966796875 2569.2666015625 1891.934326171875],0.3731842637062073,AG65ZFX,0.4012773129061811
2527,1950.0,[2111.2912406043415 1435.8225963381308 2796.986694456902 1986.8048139764817],[2358.14111328125 1772.836181640625 2569.373046875 1892.006591796875],0.3742474913597107,NG65ZFX,0.5028621968849382
2528,1950.0,[2111.518406590941 1439.3532465501341 2797.392999211885 1991.2250136668374],[2355.145751953125 1782.3878173828125 2573.98974609375 1895.63671875],0.3595338761806488,NG65ZFX,0.5836224532004537
2530,1950.0,[2114.0811057341944 1445.2842985162406 2801.380946066647 1998.3273519065992],[2371.22802734375 1789.6043701171875 2571.5751953125 1886.8472900390625],0.4513310194015503,NG65ZFX,0.5566042477015485
2531,1950.0,[2115.875418433912 1446.4973109034693 2803.8951256301366 1999.8661639739032],[2371.44970703125 1812.474609375 2576.101318359375 1904.7901611328125],0.5447577238082886,IG65ZFX,0.32131016443419075
2536,1950.0,[2114.9773843726807 1462.2470306336622 2811.5502420276916 2018.5833383895392],[2387.4755859375 1806.11181640625 2590.89111328125 1906.748046875],0.5610292553901672,NG65ZFX,0.6227108257879607
2537,1950.0,[2115.712453632632 1465.1847148225977 2812.9348358405878 2022.3178946089981],[2383.10546875 1819.6263427734375 2576.13232421875 1913.3265380859375],0.31423401832580566,NG65ZFX,0.3146435394850867
2538,1950.0,[2115.7069878600514 1467.8578760303562 2812.831470108674 2026.2273829018782],[2385.9658203125 1821.5980224609375 2589.65087890625 1924.5992431640625],0.26373910903930664,NG65ZFX,0.3532661404765041
2539,1950.0,[2115.1523516770653 1469.1480352121298 2813.035425248571 2028.8092618054707],[2385.76904296875 1821.275390625 2589.592529296875 1924.683837890625],0.265014111995697,NG65ZFX,0.3532661404765041
2540,1950.0,[2117.4265768484033 1470.2160049137804 2814.705563142676 2030.608580553933],[2366.60107421875 1818.4361572265625 2567.4912109375 1922.0811767578125],0.5623841881752014,NG65ZFX,0.4979169208744948
2541,1950.0,[2121.0435863305806 1472.3806194518706 2817.3315060770733 2032.9761729676643],[2377.1171875 1823.228759765625 2565.323974609375 1921.651611328125],0.4978330135345459,RG65ZFX,0.20579841029617219
2542,1950.0,[2126.6607178521767 1475.2471930932638 2817.852381769118 2037.3228599075069],[2353.423095703125 1818.06494140625 2591.39794921875 1935.3671875],0.49024420976638794,NG65ZFX,0.6863370084704513
2544,1950.0,[2121.4313573343697 1482.42241882627 2816.3781359958084 2047.6331959947136],[2384.84423828125 1847.2210693359375 2586.385498046875 1937.7579345703125],0.4851287603378296,NG65ZFX,0.16956693070884377
2545,1950.0,[2120.8954084766046 1483.278527852266 2817.2088105548846 2049.6976737766345],[2384.83154296875 1847.207763671875 2586.3876953125 1937.784423828125],0.4853269159793854,NG65ZFX,0.16956693070884377
2546,1950.0,[2117.5965662101303 1485.9883303734146 2818.1185353964906 2053.8240673401415],[2373.08544921875 1825.857421875 2593.45556640625 1953.2255859375],0.5105029344558716,NG65ZFX,0.23218240987049493
2548,1950.0,[2115.7555704380434 1491.0466124824507 2825.6557956287475 2061.397437419544],[2414.316162109375 1853.752685546875 2598.655029296875 1946.58642578125],0.49081748723983765,NG65ZFX,0.4165260746382351
2549,1950.0,[2124.0586316797517 1492.8582920096353 2831.1573846570964 2064.141531115005],[2373.8330078125 1851.36328125 2587.34033203125 1952.650634765625],0.4526304304599762,NG65ZFX,0.3679832318912668
2552,1950.0,[2129.6905477421387 1497.0450770793946 2834.0571858286366 2069.9379097158676],[2397.643798828125 1865.114501953125 2596.927734375 1955.614013671875],0.5476734042167664,NG65ZFX,0.5151419621799354
2553,1950.0,[2122.1952788328754 1502.0742075177877 2831.26503116855 2074.7311649558237],[2377.404296875 1867.05029296875 2602.828125 1964.42138671875],0.5332633852958679,NG65ZFX,0.43887376833144803
2554,1950.0,[2118.390498036221 1505.781580858608 2831.89378822126 2077.885750353868],[2385.78125 1870.07470703125 2607.4912109375 1978.97412109375],0.5620004534721375,RG65ZFX,0.3642754114336041
2556,1950.0,[2120.3152403414097 1512.9565871272196 2839.0530967211807 2085.0362636984987],[2388.748779296875 1874.2884521484375 2609.656982421875 1973.8612060546875],0.6039689183235168,NG65ZFX,0.5772408433890909
2557,1950.0,[2120.786594403764 1514.0844258070701 2841.0289805397224 2086.4514756958447],[2388.935546875 1874.2978515625 2609.6064453125 1973.7841796875],0.6041831970214844,NG65ZFX,0.5772408433890909
2560,1950.0,[2126.5499405888754 1518.1422460950926 2846.0897693424718 2094.1749139452354],[2420.45849609375 1896.197998046875 2609.827392578125 1989.442626953125],0.42099592089653015,MG65ZFX,0.27726916500778875
2561,1950.0,[2125.550239389937 1519.6288201340108 2845.7098847653897 2096.98210973547],[2365.23828125 1883.549560546875 2609.328125 1995.3533935546875],0.2985636591911316,NG65ZFX,0.4835254848691242
2562,1950.0,[2124.40657758375 1522.0997039420752 2846.2105800405143 2100.0458559589965],[2401.98828125 1883.875244140625 2612.8388671875 1997.994384765625],0.5460774898529053,NG65ZFX,0.8309174313192316
2564,1950.0,[2122.275371232408 1525.2660709411318 2849.7858919086716 2104.092167471684],[2406.0791015625 1884.123779296875 2618.852783203125 2004.7353515625],0.5839625597000122,NG65ZFX,0.5513119416061081
2565,1950.0,[2126.6884890913666 1528.1934299973925 2855.531452474482 2106.6335595630285],[2382.734375 1891.149169921875 2616.1953125 2009.751708984375],0.5417031645774841,NG65ZFX,0.37235016621178535
2570,1950.0,[2137.740187312638 1541.427099883336 2869.1676732019196 2119.5932377732847],[2418.25390625 1915.5362548828125 2617.9814453125 2021.173828125],0.5884150266647339,NG65ZFX,0.33753822854114923
2573,1950.0,[2141.2981251018623 1555.5720927120942 2873.817483653244 2131.107078818901],[2436.056640625 1928.7879638671875 2635.5126953125 2030.9945068359375],0.4234279692173004,NG65ZFX,0.278721645781465
2577,1950.0,[2147.8814277029014 1564.6039657501829 2878.393881248984 2141.90416041345],[2413.466796875 1949.211669921875 2641.19580078125 2037.5263671875],0.49862369894981384,NG65ZFX,0.7733086724213887
2578,1950.0,[2144.719684791015 1565.7431553498795 2876.8585086175176 2144.2333129872263],[2425.10791015625 1952.27197265625 2633.4853515625 2038.487548828125],0.5028526782989502,NG65ZFX,0.5895201235322579
2580,1950.0,[2145.466602485025 1572.4535469879174 2882.4880094342125 2146.762883718134],[2431.0966796875 1958.537353515625 2633.41015625 2044.74072265625],0.39656272530555725,NG65ZFX,0.723188829260739
2581,1950.0,[2143.6417254705643 1574.176064629373 2883.9477950812784 2146.612924031759],[2430.669189453125 1958.61083984375 2633.242431640625 2044.80078125],0.3956379294395447,AG65ZFX,0.30477083035559327
2585,1950.0,[2156.3983245705535 1587.293324261881 2900.3447376884337 2150.097418330974],[2417.60546875 1966.1927490234375 2652.435546875 2070.01806640625],0.5061022639274597,NG65ZFX,0.7638700506440109
2586,1950.0,[2143.5490826640043 1590.088503086397 2898.059439006567 2150.662997383985],[2388.2734375 1959.6221923828125 2653.860107421875 2078.48388671875],0.3963529169559479,NG65ZFX,0.5049842988150818
2587,1950.0,[2136.928264595209 1591.490219574428 2899.0609876526123 2150.518140029662],[2388.416748046875 1959.43212890625 2653.918212890625 2078.498291015625],0.39518627524375916,NG65ZFX,0.527669930889845
2588,1950.0,[2141.1577498087927 1594.985395408774 2903.404666621632 2152.501555840142],[2415.81982421875 1969.1920166015625 2645.490966796875 2086.58740234375],0.49332737922668457,NG65ZFX,0.7308890300647773
2589,1950.0,[2147.3576602611306 1597.2883382052269 2909.282379981643 2151.837836334967],[2421.596923828125 1978.6190185546875 2656.33837890625 2081.23876953125],0.4571532607078552,NG65ZFX,0.5922271666815799
2590,1950.0,[2154.5667408649247 1599.7276230846956 2912.9663532181753 2150.741564070758],[2412.08154296875 1982.736572265625 2661.0126953125 2098.24267578125],0.3858233690261841,AG65ZFX,0.33636341969039985
2591,1950.0,[2157.8695663423496 1603.0265387754637 2913.289178101695 2151.0501027682913],[2423.3193359375 1975.48876953125 2656.35546875 2096.984130859375],0.2735465168952942,NG65ZFX,0.2619497783215633
2592,1950.0,[2153.0927585530208 1607.1173940950107 2909.680004680923 2152.982233313374],[2472.70361328125 1995.2310791015625 2656.9296875 2095.33837890625],0.43250608444213867,IC65ZFX,0.47475443422063573
2593,1950.0,[2151.130174717166 1608.9270641292885 2908.5801409128403 2153.153373230758],[2440.9091796875 1973.0357666015625 2655.272216796875 2097.27880859375],0.2615121304988861,NG65ZFX,0.26460466290896983
2594,1950.0,[2151.7341513153865 1609.8042363857085 2909.330458113614 2151.683741396387],[2471.23095703125 1987.9141845703125 2665.55859375 2101.31494140625],0.3824470341205597,IC65ZFX,0.7258672820866378
2597,1950.0,[2170.36726719486 1611.4517477082236 2930.0468503043976 2148.3391087476552],[2439.20556640625 2013.596923828125 2651.583251953125 2114.066162109375],0.57235187292099,WG65ZFX,0.3890105880587485
2598,1950.0,[2174.859459181567 1612.9401560675371 2931.511361464787 2147.07613572355],[2432.8310546875 2017.989501953125 2666.28759765625 2117.267333984375],0.5772922039031982,NG65ZFX,0.30763090426331274
2599,1950.0,[2176.2890414609624 1614.0795870057523 2931.0465952843156 2146.353076613929],[2432.76904296875 2017.9757080078125 2666.28271484375 2117.294921875],0.5773829817771912,NG65ZFX,0.3345713037358485
2600,1950.0,[2176.0125545461697 1616.424906255717 2929.24065231835 2146.7429388831165],[2449.743896484375 2009.2078857421875 2669.2412109375 2129.97412109375],0.49304449558258057,NG65ZFX,0.48830481946070253
2601,1950.0,[2176.57335959022 1620.5255930718745 2930.4862092093354 2147.1201592388497],[2464.839111328125 2017.77099609375 2659.037841796875 2123.000244140625],0.48230957984924316,NG65ZFX,0.5655412135497759
2602,1950.0,[2176.243762653871 1624.9744512916 2930.7444349093453 2148.6699764650352],[2463.42724609375 2037.9964599609375 2663.92333984375 2129.40478515625],0.3631053864955902,NG65ZFX,0.7953113269220125
2603,1950.0,[2176.4802212660484 1629.0374396928419 2936.790648214364 2147.621334652737],[2466.041748046875 2025.8426513671875 2671.35107421875 2144.0595703125],0.2536507844924927,WG65ZFX,0.49651976651609114
2604,1950.0,[2181.879326284374 1633.6430140200318 2943.712573045617 2147.2795376801273],[2465.86376953125 2046.898681640625 2665.27587890625 2132.60107421875],0.44966140389442444,AG65ZFX,0.2438623535830424
2605,1950.0,[2183.69156464422 1636.191018041007 2946.9040656452466 2146.280455546541],[2465.9921875 2046.708984375 2665.3876953125 2132.515625],0.44823122024536133,AG65ZFX,0.2505087450643423
2606,1950.0,[2181.637833998967 1640.8717236850973 2946.5398016904537 2146.6111304695432],[2450.0107421875 2044.4373779296875 2652.4296875 2133.4580078125],0.511189341545105,NG65ZFX,0.3838642546494172
2607,1950.0,[2180.063611605679 1644.6062612186513 2946.793073992209 2146.994912598539],[2459.131103515625 2047.279541015625 2681.1494140625 2144.736328125],0.581253170967102,NG65ZFX,0.44492374741161633
2608,1950.0,[2173.3187772855463 1647.2757997052213 2946.61309056339 2147.129440828354],[2457.56787109375 2051.95947265625 2678.96435546875 2143.3046875],0.43985801935195923,NG65ZFX,0.644622071976129
2670,1944.0,[681.2027890909224 1604.4460933638275 1478.9399734384808 2149.948717516062],[969.704345703125 1968.2431640625 1179.1251220703125 2086.93359375],0.31235527992248535,MT61PZS,0.21426995517953468
2671,1944.0,[676.9134146249322 1606.7265919440717 1477.1242958988296 2148.8468250235537],[969.450439453125 1968.1856689453125 1179.0384521484375 2086.90478515625],0.31179797649383545,MT61PZS,0.21426995517953468
2675,2267.0,[960.8630941708113 1035.3545118763145 1642.4697003821223 1717.9040664253675],[1223.4708251953125 1500.336181640625 1361.544921875 1592.1514892578125],0.3565922677516937,ML64OGX,0.18341704471417425
2676,1944.0,[647.8970387816937 1619.9761889653616 1469.2917250460403 2146.4032475743516],[949.295166015625 2006.774658203125 1171.85986328125 2111.987060546875],0.3221880793571472,IL61PZS,0.13134642443201222
